order_date,order_id,customer_name,customer_segment,product_name,product_category,product_subcategory,product_manufacturer,shipping_city,shipping_state,shipping_region,shipping_date,shipping_mode,quantity,order_discount,order_profits,order_profit_ratio,order_sales
2018-07-03,US-2018-129777,Frank Merwin,Home Office,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",Technology,Accessories,Other,Quincy,Massachusetts,East,2018-07-09,Standard Class,10.0,0.0,93.0,0.36,259.0
2018-09-30,US-2018-130603,Sample Company A,Home Office,GBC Instant Report Kit,Office Supplies,Binders,GBC,Arlington,Texas,Central,2018-10-06,Standard Class,9.0,0.8,-17.0,-1.5,12.0
2018-09-07,US-2018-130687,Phillip Flathmann,Consumer,Boston 1799 Powerhouse Electric Pencil Sharpener,Office Supplies,Art,Boston,Edmonds,Washington,West,2018-09-10,First Class,1.0,0.0,7.0,0.28,26.0
2018-09-07,US-2018-130687,Phillip Flathmann,Consumer,DAX Two-Tone Silver Metal Document Frame,Furniture,Furnishings,DAX,Edmonds,Washington,West,2018-09-10,First Class,4.0,0.0,35.0,0.43,81.0
2018-09-07,US-2018-130687,Phillip Flathmann,Consumer,Konftel 250 Conference phone - Charcoal black,Technology,Phones,Other,Edmonds,Washington,West,2018-09-10,First Class,2.0,0.2,34.0,0.08,456.0
2018-07-29,US-2018-130953,Roland Fjeld,Consumer,GBC Poly Designer Binding Covers,Office Supplies,Binders,GBC,Oklahoma City,Oklahoma,Central,2018-08-03,Standard Class,2.0,0.0,16.0,0.49,33.0
2018-07-29,US-2018-130953,Roland Fjeld,Consumer,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Office Supplies,Appliances,Holmes,Oklahoma City,Oklahoma,Central,2018-08-03,Standard Class,2.0,0.0,61.0,0.44,138.0
2018-07-29,US-2018-130953,Roland Fjeld,Consumer,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Furniture,Chairs,Office Star,Oklahoma City,Oklahoma,Central,2018-08-03,Standard Class,3.0,0.0,73.0,0.24,303.0
2018-07-29,US-2018-130953,Roland Fjeld,Consumer,Nortel Meridian M3904 Professional Digital phone,Technology,Phones,Nortel,Oklahoma City,Oklahoma,Central,2018-08-03,Standard Class,3.0,0.0,134.0,0.29,462.0
2018-06-10,US-2018-131583,Carl Ludwig,Consumer,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Office Supplies,Paper,REDIFORM,Philadelphia,Pennsylvania,East,2018-06-10,Same Day,6.0,0.2,15.0,0.38,40.0
2018-06-06,US-2018-131849,Gary Hansen,Home Office,"Eldon 300 Class Desk Accessories, Black",Furniture,Furnishings,Eldon,San Francisco,California,West,2018-06-10,Standard Class,1.0,0.0,2.0,0.44,5.0
2018-06-06,US-2018-131849,Gary Hansen,Home Office,Sterilite Show Offs Storage Containers,Office Supplies,Storage,Sterilite,San Francisco,California,West,2018-06-10,Standard Class,5.0,0.0,0.0,0.0,26.0
2018-12-08,US-2018-131961,Max Jones,Consumer,BIC Brite Liner Highlighters,Office Supplies,Art,BIC,Philadelphia,Pennsylvania,East,2018-12-11,First Class,4.0,0.2,4.0,0.28,13.0
2018-12-08,US-2018-131961,Max Jones,Consumer,iHome FM Clock Radio with Lightning Dock,Technology,Phones,Other,Philadelphia,Pennsylvania,East,2018-12-11,First Class,2.0,0.4,-21.0,-0.25,84.0
2018-04-23,US-2018-132031,Parhena Norris,Home Office,Avery 496,Office Supplies,Labels,Avery,Clarksville,Tennessee,South,2018-04-27,Standard Class,1.0,0.2,1.0,0.35,3.0
2018-04-23,US-2018-132031,Parhena Norris,Home Office,Maxell 4.7GB DVD-R,Technology,Accessories,Maxell,Clarksville,Tennessee,South,2018-04-27,Standard Class,2.0,0.2,12.0,0.26,45.0
2018-04-23,US-2018-132031,Parhena Norris,Home Office,Tenex Chairmats For Use with Hard Floors,Furniture,Furnishings,Tenex,Clarksville,Tennessee,South,2018-04-27,Standard Class,3.0,0.2,-12.0,-0.15,78.0
2018-04-23,US-2018-132031,Parhena Norris,Home Office,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Furniture,Bookcases,O'Sullivan,Clarksville,Tennessee,South,2018-04-27,Standard Class,4.0,0.2,-15.0,-0.04,387.0
2018-09-23,US-2018-132059,Arthur Prichep,Consumer,Belkin F8E887 USB Wired Ergonomic Keyboard,Technology,Accessories,Belkin,Fort Collins,Colorado,West,2018-09-29,Standard Class,2.0,0.2,1.0,0.01,48.0
2018-09-23,US-2018-132059,Arthur Prichep,Consumer,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Furniture,Bookcases,Atlantic,Fort Collins,Colorado,West,2018-09-29,Standard Class,2.0,0.7,-241.0,-1.33,181.0
2018-06-16,US-2018-132206,Michael Kennedy,Corporate,Storex DuraTech Recycled Plastic Frosted Binders,Office Supplies,Binders,Storex,Chicago,Illinois,Central,2018-06-21,Standard Class,7.0,0.8,-9.0,-1.5,6.0
2018-11-12,US-2018-132220,Don Jones,Corporate,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,SanDisk,Tempe,Arizona,West,2018-11-16,Standard Class,6.0,0.2,-11.0,-0.18,62.0
2018-05-27,US-2018-132297,Dianna Wilson,Home Office,Binding Machine Supplies,Office Supplies,Binders,Other,Louisville,Kentucky,South,2018-06-02,Standard Class,2.0,0.0,28.0,0.48,58.0
2018-05-27,US-2018-132297,Dianna Wilson,Home Office,Google Nexus 5,Technology,Phones,Other,Louisville,Kentucky,South,2018-06-02,Standard Class,3.0,0.0,135.0,0.25,540.0
2018-08-22,US-2018-132381,Dean percer,Home Office,Bevis Boat-Shaped Conference Table,Furniture,Tables,Bevis,Philadelphia,Pennsylvania,East,2018-08-24,First Class,2.0,0.4,-84.0,-0.27,315.0
2018-11-18,US-2018-132444,Christina DeMoss,Consumer,Binder Clips by OIC,Office Supplies,Fasteners,OIC,Seattle,Washington,West,2018-11-21,First Class,2.0,0.0,1.0,0.48,3.0
2018-11-18,US-2018-132444,Christina DeMoss,Consumer,"Wilson Jones 1"" Hanging DublLock Ring Binders",Office Supplies,Binders,Wilson Jones,Seattle,Washington,West,2018-11-21,First Class,2.0,0.2,3.0,0.35,8.0
2018-11-18,US-2018-132444,Christina DeMoss,Consumer,Fellowes Bankers Box Stor/Drawer Steel Plus,Office Supplies,Storage,Fellowes,Seattle,Washington,West,2018-11-21,First Class,3.0,0.0,10.0,0.1,96.0
2018-11-18,US-2018-132444,Christina DeMoss,Consumer,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,Technology,Accessories,Imation,Seattle,Washington,West,2018-11-21,First Class,4.0,0.0,54.0,0.41,133.0
2018-11-18,US-2018-132444,Christina DeMoss,Consumer,Eldon Portable Mobile Manager,Office Supplies,Storage,Eldon,Seattle,Washington,West,2018-11-21,First Class,6.0,0.0,46.0,0.27,170.0
2018-09-24,US-2018-132675,Karen Ferguson,Home Office,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",Office Supplies,Art,BIC,Sandy Springs,Georgia,South,2018-09-28,Standard Class,3.0,0.0,5.0,0.39,13.0
2018-09-24,US-2018-132675,Karen Ferguson,Home Office,Barrel Sharpener,Office Supplies,Art,Other,Sandy Springs,Georgia,South,2018-09-28,Standard Class,4.0,0.0,4.0,0.26,14.0
2018-09-24,US-2018-132675,Karen Ferguson,Home Office,Self-Adhesive Removable Labels,Office Supplies,Labels,Other,Sandy Springs,Georgia,South,2018-09-28,Standard Class,5.0,0.0,8.0,0.48,16.0
2018-09-24,US-2018-132675,Karen Ferguson,Home Office,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",Office Supplies,Storage,Tenex,Sandy Springs,Georgia,South,2018-09-28,Standard Class,1.0,0.0,4.0,0.25,16.0
2018-09-24,US-2018-132675,Karen Ferguson,Home Office,Plantronics Encore H101 Dual Earpieces Headset,Technology,Phones,Plantronics,Sandy Springs,Georgia,South,2018-09-28,Standard Class,2.0,0.0,25.0,0.28,90.0
2018-12-09,US-2018-132927,Roger Demir,Consumer,"Wilson Jones 1"" Hanging DublLock Ring Binders",Office Supplies,Binders,Wilson Jones,Philadelphia,Pennsylvania,East,2018-12-15,Standard Class,7.0,0.7,-8.0,-0.73,11.0
2018-03-11,US-2018-133081,Paul Van Hugh,Home Office,"Executive Impressions 16-1/2"" Circular Wall Clock",Furniture,Furnishings,Executive Impressions,Cambridge,Massachusetts,East,2018-03-15,Standard Class,1.0,0.0,12.0,0.44,27.0
2018-03-11,US-2018-133081,Paul Van Hugh,Home Office,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,Technology,Accessories,Memorex,Cambridge,Massachusetts,East,2018-03-15,Standard Class,4.0,0.0,25.0,0.39,64.0
2018-05-06,US-2018-133200,Dorothy Badders,Corporate,Avery Durable Poly Binders,Office Supplies,Binders,Avery,Fort Worth,Texas,Central,2018-05-11,Standard Class,10.0,0.8,-19.0,-1.7,11.0
2018-05-06,US-2018-133200,Dorothy Badders,Corporate,"Sauder Mission Library with Doors, Fruitwood Finish",Furniture,Bookcases,Sauder,Fort Worth,Texas,Central,2018-05-11,Standard Class,7.0,0.32,-119.0,-0.19,623.0
2018-05-06,US-2018-133200,Dorothy Badders,Corporate,Fellowes Staxonsteel Drawer Files,Office Supplies,Storage,Fellowes,Fort Worth,Texas,Central,2018-05-11,Standard Class,5.0,0.2,-58.0,-0.08,773.0
2018-11-25,US-2018-133312,Bradley Drucker,Consumer,Sterilite Officeware Hinged File Box,Office Supplies,Storage,Sterilite,San Francisco,California,West,2018-11-29,Standard Class,1.0,0.0,3.0,0.27,10.0
2018-11-25,US-2018-133312,Bradley Drucker,Consumer,"Sauder Forest Hills Library, Woodland Oak Finish",Furniture,Bookcases,Sauder,San Francisco,California,West,2018-11-29,Standard Class,3.0,0.15,-30.0,-0.08,359.0
2018-05-14,US-2018-133361,Anthony Jacobs,Corporate,"OIC #2 Pencils, Medium Soft",Office Supplies,Art,Other,Baltimore,Maryland,East,2018-05-17,First Class,2.0,0.0,1.0,0.29,4.0
2018-05-14,US-2018-133361,Anthony Jacobs,Corporate,Prang Colored Pencils,Office Supplies,Art,Prang,Baltimore,Maryland,East,2018-05-17,First Class,5.0,0.0,7.0,0.45,15.0
2018-05-14,US-2018-133361,Anthony Jacobs,Corporate,"Eberhard Faber 3 1/2"" Golf Pencils",Office Supplies,Art,Other,Baltimore,Maryland,East,2018-05-17,First Class,5.0,0.0,9.0,0.25,37.0
2018-05-14,US-2018-133361,Anthony Jacobs,Corporate,Avery 505,Office Supplies,Labels,Avery,Baltimore,Maryland,East,2018-05-17,First Class,5.0,0.0,37.0,0.5,74.0
2018-05-14,US-2018-133361,Anthony Jacobs,Corporate,Belkin F8E887 USB Wired Ergonomic Keyboard,Technology,Accessories,Belkin,Baltimore,Maryland,East,2018-05-17,First Class,3.0,0.0,19.0,0.21,90.0
2018-05-14,US-2018-133361,Anthony Jacobs,Corporate,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Furniture,Chairs,Office Star,Baltimore,Maryland,East,2018-05-17,First Class,2.0,0.0,24.0,0.09,262.0
2018-06-22,US-2018-133781,Dan Campbell,Consumer,"#10 White Business Envelopes,4 1/8 x 9 1/2",Office Supplies,Envelopes,Other,Miami,Florida,South,2018-06-23,First Class,3.0,0.2,13.0,0.34,38.0
2018-08-27,US-2018-134481,Allen Rosenblatt,Corporate,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Furniture,Tables,Office Impressions,Franklin,Massachusetts,East,2018-09-01,Standard Class,7.0,0.3,-298.0,-0.2,1488.0
2018-02-25,US-2018-134642,Scot Wooten,Consumer,"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs,Global,Greenville,North Carolina,South,2018-03-01,Standard Class,2.0,0.2,-22.0,-0.11,197.0
2018-02-25,US-2018-134642,Scot Wooten,Consumer,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Furniture,Bookcases,Bush,Greenville,North Carolina,South,2018-03-01,Standard Class,5.0,0.2,6.0,0.03,232.0
2018-07-24,US-2018-135013,Harold Ryan,Corporate,Hewlett Packard LaserJet 3310 Copier,Technology,Copiers,Hewlett-Packard,Huntington Beach,California,West,2018-07-24,Same Day,5.0,0.2,840.0,0.35,2400.0
2018-08-31,US-2018-135062,Rob Lucas,Consumer,Xerox 1945,Office Supplies,Paper,Xerox,Fayetteville,North Carolina,South,2018-09-04,Second Class,7.0,0.2,83.0,0.36,230.0
2018-09-01,US-2018-135230,Christine Kargatis,Home Office,Staples in misc. colors,Office Supplies,Art,Staples in misc. colors,Seattle,Washington,West,2018-09-07,Standard Class,1.0,0.0,3.0,0.39,8.0
2018-12-10,US-2018-135503,Justin Ellison,Corporate,"Eldon Expressions Wood Desk Accessories, Oak",Furniture,Furnishings,Eldon,North Charleston,South Carolina,South,2018-12-15,Standard Class,2.0,0.0,4.0,0.29,15.0
2018-06-20,US-2018-135986,Paul Gonzalez,Consumer,Xerox 230,Office Supplies,Paper,Xerox,Richmond,Virginia,South,2018-06-27,Standard Class,5.0,0.0,16.0,0.48,32.0
2018-06-20,US-2018-135986,Paul Gonzalez,Consumer,BlackBerry Q10,Technology,Phones,Other,Richmond,Virginia,South,2018-06-27,Standard Class,4.0,0.0,126.0,0.25,504.0
2018-12-07,US-2018-136189,Debra Catini,Consumer,DAX Wood Document Frame.,Furniture,Furnishings,DAX,Richmond,Virginia,South,2018-12-11,Standard Class,6.0,0.0,26.0,0.31,82.0
2018-11-14,US-2018-136679,Xylona Preis,Consumer,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Office Supplies,Art,Boston,Pasadena,Texas,Central,2018-11-18,Standard Class,2.0,0.2,5.0,0.1,45.0
2018-11-14,US-2018-136679,Xylona Preis,Consumer,V7 USB Numeric Keypad,Technology,Accessories,Other,Pasadena,Texas,Central,2018-11-18,Standard Class,6.0,0.2,-27.0,-0.16,168.0
2018-11-12,US-2018-136707,Jim Epp,Corporate,Acco 3-Hole Punch,Office Supplies,Binders,Acco,Los Angeles,California,West,2018-11-15,First Class,4.0,0.2,5.0,0.35,14.0
2018-04-08,US-2018-136721,Nicole Hansen,Corporate,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Furniture,Furnishings,3M,Oak Park,Michigan,Central,2018-04-12,Standard Class,2.0,0.0,71.0,0.26,274.0
2018-04-08,US-2018-136721,Nicole Hansen,Corporate,Luxo Professional Combination Clamp-On Lamps,Furniture,Furnishings,Luxo,Oak Park,Michigan,Central,2018-04-12,Standard Class,3.0,0.0,80.0,0.26,307.0
2018-04-30,US-2018-136784,Alan Dominguez,Home Office,Xerox 1919,Office Supplies,Paper,Xerox,San Francisco,California,West,2018-05-05,Standard Class,4.0,0.0,80.0,0.49,164.0
2018-10-06,US-2018-136868,Cyra Reiten,Home Office,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",Office Supplies,Paper,Adams,New York City,New York,East,2018-10-12,Standard Class,3.0,0.0,8.0,0.45,17.0
2018-10-06,US-2018-136868,Cyra Reiten,Home Office,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,Technology,Accessories,Logitech,New York City,New York,East,2018-10-12,Standard Class,4.0,0.0,115.0,0.36,320.0
2018-10-06,US-2018-136868,Cyra Reiten,Home Office,Space Solutions HD Industrial Steel Shelving.,Office Supplies,Storage,Space Solutions,New York City,New York,East,2018-10-12,Standard Class,3.0,0.0,10.0,0.03,345.0
2018-11-19,US-2018-137491,Linda Cazamias,Corporate,"Lifetime Advantage Folding Chairs, 4/Carton",Furniture,Chairs,Other,San Angelo,Texas,Central,2018-11-25,Standard Class,2.0,0.3,-9.0,-0.03,305.0
2018-04-16,US-2018-138086,Jesus Ocampo,Home Office,Hoover Commercial SteamVac,Office Supplies,Appliances,Hoover,San Francisco,California,West,2018-04-20,Standard Class,3.0,0.0,12.0,0.3,41.0
2018-08-27,US-2018-139465,Mathew Reese,Home Office,DXL Angle-View Binders with Locking Rings by Samsill,Office Supplies,Binders,DXL,New York City,New York,East,2018-08-30,First Class,6.0,0.2,12.0,0.31,37.0
2018-08-27,US-2018-139465,Mathew Reese,Home Office,Iris Project Case,Office Supplies,Storage,Iris,New York City,New York,East,2018-08-30,First Class,8.0,0.0,17.0,0.26,64.0
2018-08-27,US-2018-139465,Mathew Reese,Home Office,GE 30522EE2,Technology,Phones,Other,New York City,New York,East,2018-08-30,First Class,3.0,0.0,101.0,0.29,348.0
2018-10-01,US-2018-139577,Tanja Norvell,Home Office,Sony 32GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,Sony,San Francisco,California,West,2018-10-06,Standard Class,5.0,0.0,22.0,0.21,105.0
2018-05-11,US-2018-139647,Todd Sumrall,Corporate,Bestar Classic Bookcase,Furniture,Bookcases,Bestar,Phoenix,Arizona,West,2018-05-13,First Class,7.0,0.7,-357.0,-1.7,210.0
2018-09-28,US-2018-139955,Charles McCrossin,Consumer,Staple remover,Office Supplies,Supplies,Staple remover,Brownsville,Texas,Central,2018-09-30,Second Class,1.0,0.2,0.0,-0.2,2.0
2018-11-19,US-2018-139969,Art Ferguson,Consumer,Office Star Flex Back Scooter Chair with White Frame,Furniture,Chairs,Office Star,College Station,Texas,Central,2018-11-26,Standard Class,3.0,0.3,-53.0,-0.23,233.0
2018-03-23,US-2018-140074,Erin Creighton,Consumer,Xerox 1980,Office Supplies,Paper,Xerox,New York City,New York,East,2018-03-29,Standard Class,6.0,0.0,12.0,0.45,26.0
2018-11-13,US-2018-140312,Ken Lonsdale,Consumer,Samsung Replacement EH64AVFWE Premium Headset,Technology,Phones,Samsung,Dublin,California,West,2018-11-19,Standard Class,5.0,0.2,1.0,0.06,22.0
2018-12-10,US-2018-140907,Ben Peterman,Corporate,Col-Erase Pencils with Erasers,Office Supplies,Art,Other,Seattle,Washington,West,2018-12-12,Second Class,3.0,0.0,5.0,0.29,18.0
2018-12-10,US-2018-140907,Ben Peterman,Corporate,Logitech Desktop MK120 Mouse and keyboard Combo,Technology,Accessories,Logitech,Seattle,Washington,West,2018-12-12,Second Class,3.0,0.0,5.0,0.1,49.0
2018-12-10,US-2018-140907,Ben Peterman,Corporate,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Office Supplies,Storage,Fellowes,Seattle,Washington,West,2018-12-12,Second Class,5.0,0.0,39.0,0.12,325.0
2018-09-29,US-2018-141509,Sonia Cooley,Consumer,Newell 334,Office Supplies,Art,Newell,Los Angeles,California,West,2018-10-01,First Class,5.0,0.0,26.0,0.26,99.0
2018-03-11,US-2018-141558,Marc Harrigan,Home Office,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Office Supplies,Binders,Avery,Philadelphia,Pennsylvania,East,2018-03-16,Standard Class,1.0,0.7,-9.0,-0.7,12.0
2018-03-11,US-2018-141558,Marc Harrigan,Home Office,Desktop 3-Pocket Hot File,Office Supplies,Storage,Other,Philadelphia,Pennsylvania,East,2018-03-16,Standard Class,1.0,0.2,3.0,0.08,43.0
2018-03-11,US-2018-141558,Marc Harrigan,Home Office,KI Adjustable-Height Table,Furniture,Tables,KI,Philadelphia,Pennsylvania,East,2018-03-16,Standard Class,3.0,0.4,-46.0,-0.3,155.0
2018-03-11,US-2018-141558,Marc Harrigan,Home Office,Nortel Meridian M5316 Digital phone,Technology,Phones,Nortel,Philadelphia,Pennsylvania,East,2018-03-16,Standard Class,5.0,0.4,-181.0,-0.23,777.0
2018-03-26,US-2018-141677,Heather Kirkland,Corporate,"Neat Ideas Personal Hanging Folder Files, Black",Office Supplies,Storage,Other,Houston,Texas,Central,2018-03-30,Standard Class,3.0,0.2,2.0,0.08,32.0
2018-03-26,US-2018-141677,Heather Kirkland,Corporate,Xerox 1951,Office Supplies,Paper,Xerox,Houston,Texas,Central,2018-03-30,Standard Class,3.0,0.2,23.0,0.31,74.0
2018-03-26,US-2018-141677,Heather Kirkland,Corporate,Belkin 5 Outlet SurgeMaster Power Centers,Office Supplies,Appliances,Belkin,Houston,Texas,Central,2018-03-30,Standard Class,8.0,0.8,-227.0,-2.6,87.0
2018-03-26,US-2018-141677,Heather Kirkland,Corporate,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,Sony,Houston,Texas,Central,2018-03-30,Standard Class,5.0,0.2,2.0,0.01,144.0
2018-03-26,US-2018-141677,Heather Kirkland,Corporate,Canon PC1080F Personal Copier,Technology,Copiers,Canon,Houston,Texas,Central,2018-03-30,Standard Class,5.0,0.2,570.0,0.24,2400.0
2018-04-15,US-2018-141698,Shirley Daniels,Home Office,Xerox 207,Office Supplies,Paper,Xerox,Houston,Texas,Central,2018-04-21,Standard Class,4.0,0.2,7.0,0.35,21.0
2018-11-09,US-2018-141852,Joel Eaton,Consumer,Eldon Wave Desk Accessories,Furniture,Furnishings,Eldon,Oceanside,California,West,2018-11-14,Standard Class,8.0,0.0,21.0,0.44,47.0
2018-05-05,US-2018-141943,Darren Koutras,Consumer,"Peel & Seel Recycled Catalog Envelopes, Brown",Office Supplies,Envelopes,Peel & Seel,San Francisco,California,West,2018-05-09,Standard Class,2.0,0.0,12.0,0.5,23.0
2018-09-11,US-2018-142188,Jennifer Ferguson,Consumer,Xerox 225,Office Supplies,Paper,Xerox,Seattle,Washington,West,2018-09-11,Same Day,3.0,0.0,9.0,0.48,19.0
2018-09-11,US-2018-142188,Jennifer Ferguson,Consumer,Xerox 1894,Office Supplies,Paper,Xerox,Seattle,Washington,West,2018-09-11,Same Day,11.0,0.0,34.0,0.48,71.0
2018-09-11,US-2018-142188,Jennifer Ferguson,Consumer,iOttie XL Car Mount,Technology,Phones,iOttie,Seattle,Washington,West,2018-09-11,Same Day,5.0,0.2,-18.0,-0.23,80.0
2018-09-11,US-2018-142188,Jennifer Ferguson,Consumer,Office Star - Contemporary Task Swivel Chair,Furniture,Chairs,Office Star,Seattle,Washington,West,2018-09-11,Same Day,2.0,0.2,9.0,0.05,178.0
2018-09-11,US-2018-142188,Jennifer Ferguson,Consumer,Ibico Ibimaster 300 Manual Binding System,Office Supplies,Binders,Ibico,Seattle,Washington,West,2018-09-11,Same Day,5.0,0.2,460.0,0.31,1472.0
2018-07-18,US-2018-142573,Maris LaWare,Consumer,Acco Expandable Hanging Binders,Office Supplies,Binders,Acco,Phoenix,Arizona,West,2018-07-23,Standard Class,4.0,0.7,-6.0,-0.8,8.0
2018-07-18,US-2018-142573,Maris LaWare,Consumer,Riverleaf Stik-Withit Designer Note Cubes,Office Supplies,Paper,Other,Phoenix,Arizona,West,2018-07-23,Standard Class,2.0,0.2,5.0,0.33,16.0
2018-07-18,US-2018-142573,Maris LaWare,Consumer,"Global Fabric Manager's Chair, Dark Gray",Furniture,Chairs,Global,Phoenix,Arizona,West,2018-07-23,Standard Class,2.0,0.2,10.0,0.06,162.0
2018-07-18,US-2018-142573,Maris LaWare,Consumer,High-Back Leather Manager's Chair,Furniture,Chairs,Other,Phoenix,Arizona,West,2018-07-23,Standard Class,3.0,0.2,-43.0,-0.14,312.0
2018-07-18,US-2018-142573,Maris LaWare,Consumer,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Furniture,Tables,Chromcraft,Phoenix,Arizona,West,2018-07-23,Standard Class,5.0,0.5,-449.0,-0.56,802.0
2018-04-11,US-2018-143028,Sample Company A,Home Office,Flexible Leather- Look Classic Collection Ring Binder,Office Supplies,Binders,Other,Lubbock,Texas,Central,2018-04-18,Standard Class,3.0,0.8,-17.0,-1.5,11.0
2018-08-03,US-2018-143175,George Ashbrook,Consumer,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Office Supplies,Storage,Fellowes,Los Angeles,California,West,2018-08-06,Second Class,3.0,0.0,24.0,0.24,100.0
2018-03-20,US-2018-143770,Roger Demir,Consumer,Xerox 1988,Office Supplies,Paper,Xerox,Middletown,Connecticut,East,2018-03-24,Standard Class,2.0,0.0,28.0,0.45,62.0
